https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ADA
1663200000000,2022-09-15 00:00:00,ADA/USD,0.48045,0.48219,0.46231,0.46584,431005.0264397658,925221.16271631
1663113600000,2022-09-14 00:00:00,ADA/USD,0.46344,0.48723,0.46187,0.48102,343756.29998771736,714640.34756916
1663027200000,2022-09-13 00:00:00,ADA/USD,0.5017,0.50874,0.46122,0.46344,849982.9801814834,1834073.40795245
1662940800000,2022-09-12 00:00:00,ADA/USD,0.50978,0.51941,0.49553,0.50102,487088.29543696344,972193.31650825
1662854400000,2022-09-11 00:00:00,ADA/USD,0.51237,0.5204,0.50005,0.50976,361124.48548625276,708420.60084403
1662768000000,2022-09-10 00:00:00,ADA/USD,0.50262,0.52457,0.49476,0.51216,639968.0853170797,1249547.18314019
1662681600000,2022-09-09 00:00:00,ADA/USD,0.4792,0.50471,0.4785,0.50263,608308.237684866,1210250.55743761
1662595200000,2022-09-08 00:00:00,ADA/USD,0.47879,0.48319,0.46298,0.47908,203752.1439763397,425298.78929686
1662508800000,2022-09-07 00:00:00,ADA/USD,0.46241,0.4818,0.45332,0.47879,354758.3049956623,740947.60750154
1662422400000,2022-09-06 00:00:00,ADA/USD,0.49831,0.51198,0.46,0.46233,850046.792817693,1838614.82667725
1662336000000,2022-09-05 00:00:00,ADA/USD,0.50351,0.50713,0.48215,0.49837,372062.52744971745,746558.8367071
1662249600000,2022-09-04 00:00:00,ADA/USD,0.48025,0.50993,0.47583,0.50376,1212077.2785274421,2406060.97849659
1662163200000,2022-09-03 00:00:00,ADA/USD,0.45455,0.48616,0.4537,0.48018,825434.7975030476,1719011.19893175
1662076800000,2022-09-02 00:00:00,ADA/USD,0.4577,0.4666,0.44874,0.45456,349010.58426259377,767798.7158188
1661990400000,2022-09-01 00:00:00,ADA/USD,0.4461,0.46333,0.44115,0.45731,340001.66895357624,743481.81529723
1661904000000,2022-08-31 00:00:00,ADA/USD,0.45361,0.4633,0.44485,0.4461,225734.81268991885,506018.40997516
1661817600000,2022-08-30 00:00:00,ADA/USD,0.4505,0.46346,0.439,0.45289,577293.1293511309,1274687.29570344
1661731200000,2022-08-29 00:00:00,ADA/USD,0.4295,0.45315,0.42424,0.45053,408942.6990664506,907692.49343318
1661644800000,2022-08-28 00:00:00,ADA/USD,0.44993,0.45496,0.4277,0.42903,233135.05365439533,543400.35348203
1661558400000,2022-08-27 00:00:00,ADA/USD,0.43197,0.4519,0.42629,0.44984,497029.0142338241,1104901.77448387
1661472000000,2022-08-26 00:00:00,ADA/USD,0.46448,0.48199,0.4259,0.43137,1605795.6258812346,3722548.22050962
1661385600000,2022-08-25 00:00:00,ADA/USD,0.45773,0.47397,0.45731,0.4645,603936.6877032885,1300186.62584131
1661299200000,2022-08-24 00:00:00,ADA/USD,0.4653,0.4691,0.4535,0.45741,427954.09511952044,935602.84016423
1661212800000,2022-08-23 00:00:00,ADA/USD,0.46159,0.47,0.44556,0.46561,533513.7624502141,1145838.28193169
1661126400000,2022-08-22 00:00:00,ADA/USD,0.4627,0.46293,0.4372,0.46159,1111464.7253029568,2407904.68879949
1661040000000,2022-08-21 00:00:00,ADA/USD,0.4506,0.47276,0.44685,0.4627,850521.0721176678,1838169.59610475
1660953600000,2022-08-20 00:00:00,ADA/USD,0.44978,0.46295,0.4346,0.45079,529576.1067772631,1174773.41284692
1660867200000,2022-08-19 00:00:00,ADA/USD,0.51167,0.51194,0.44611,0.45003,1701361.029436212,3780550.25095263
1660780800000,2022-08-18 00:00:00,ADA/USD,0.53837,0.544,0.5066,0.51204,435566.4060643369,850649.17987723
1660694400000,2022-08-17 00:00:00,ADA/USD,0.55668,0.58181,0.5298,0.53822,611289.645422866,1135761.66887679
1660608000000,2022-08-16 00:00:00,ADA/USD,0.54974,0.57032,0.54761,0.5572,303184.75552295044,544121.95894284
1660521600000,2022-08-15 00:00:00,ADA/USD,0.5701,0.58197,0.54274,0.5496,847881.7934777191,1542725.24286339
1660435200000,2022-08-14 00:00:00,ADA/USD,0.55937,0.59452,0.55669,0.56948,1522337.564987399,2673206.37245803
1660348800000,2022-08-13 00:00:00,ADA/USD,0.54037,0.56729,0.53792,0.55923,1393815.556407929,2492383.37787302
1660262400000,2022-08-12 00:00:00,ADA/USD,0.53053,0.54208,0.52052,0.54031,328302.01823955594,607617.88277018
1660176000000,2022-08-11 00:00:00,ADA/USD,0.53757,0.54769,0.52895,0.53053,987687.1770985054,1861699.01249412
1660089600000,2022-08-10 00:00:00,ADA/USD,0.51263,0.5388,0.502,0.53761,792326.7953552454,1473794.74964239
1660003200000,2022-08-09 00:00:00,ADA/USD,0.53703,0.53703,0.5048,0.51277,347341.90835549176,677383.4435624
1659916800000,2022-08-08 00:00:00,ADA/USD,0.52754,0.54934,0.52284,0.53703,857970.3259055282,1597620.85154559
1659830400000,2022-08-07 00:00:00,ADA/USD,0.51092,0.5377,0.506,0.5274,557835.308687027,1057708.2075977
1659744000000,2022-08-06 00:00:00,ADA/USD,0.51754,0.52254,0.50969,0.51119,496658.64762838045,971573.48075741
1659657600000,2022-08-05 00:00:00,ADA/USD,0.49947,0.51934,0.49926,0.51765,451169.70578615053,871572.88860456
1659571200000,2022-08-04 00:00:00,ADA/USD,0.50032,0.5107,0.49336,0.49887,497125.7543866448,996503.60692494
1659484800000,2022-08-03 00:00:00,ADA/USD,0.49655,0.51677,0.48901,0.50057,568323.8585735653,1135353.41425488
1659398400000,2022-08-02 00:00:00,ADA/USD,0.5127,0.51515,0.48841,0.49605,731601.6059565113,1474854.56296041
1659312000000,2022-08-01 00:00:00,ADA/USD,0.51601,0.5262,0.50064,0.51249,419194.12972366303,817955.72542618
1659225600000,2022-07-31 00:00:00,ADA/USD,0.52619,0.54461,0.51272,0.51608,851073.7855409972,1649112.12513757
1659139200000,2022-07-30 00:00:00,ADA/USD,0.5222,0.55655,0.50875,0.5262,882583.969807952,1677278.54391477
1659052800000,2022-07-29 00:00:00,ADA/USD,0.51314,0.54542,0.5074,0.52129,1093760.3516064896,2098180.19069326
1658966400000,2022-07-28 00:00:00,ADA/USD,0.51127,0.52448,0.48913,0.51301,995411.6124523206,1940335.69024448
1658880000000,2022-07-27 00:00:00,ADA/USD,0.4678,0.51179,0.45916,0.51109,1015331.2451576053,1986599.70877459
1658793600000,2022-07-26 00:00:00,ADA/USD,0.47457,0.47738,0.45118,0.46815,1059114.5665043837,2262340.20400381
1658707200000,2022-07-25 00:00:00,ADA/USD,0.51181,0.51545,0.47401,0.47456,764112.2136523656,1610148.79815485
1658620800000,2022-07-24 00:00:00,ADA/USD,0.51718,0.53622,0.50969,0.5127,851962.5600990236,1661717.49580461
1658534400000,2022-07-23 00:00:00,ADA/USD,0.4827,0.51801,0.4732,0.51724,749890.0507874292,1449791.29763249
1658448000000,2022-07-22 00:00:00,ADA/USD,0.49945,0.51111,0.47727,0.48231,722938.7506004089,1498908.8980125
1658361600000,2022-07-21 00:00:00,ADA/USD,0.49055,0.502,0.47591,0.49918,863871.2031059813,1730580.55832762
1658275200000,2022-07-20 00:00:00,ADA/USD,0.51493,0.54822,0.48691,0.49085,1863267.4056747747,3796001.64138693
1658188800000,2022-07-19 00:00:00,ADA/USD,0.49064,0.5255,0.47344,0.51514,1730783.0664308823,3359830.46634096
1658102400000,2022-07-18 00:00:00,ADA/USD,0.44751,0.49961,0.44575,0.49122,2142960.414935273,4362526.8004871
1658016000000,2022-07-17 00:00:00,ADA/USD,0.45805,0.46619,0.44223,0.44735,573525.1398168474,1282050.16165608
1657929600000,2022-07-16 00:00:00,ADA/USD,0.44194,0.45899,0.43155,0.458,395952.54513527453,864525.20771894
1657843200000,2022-07-15 00:00:00,ADA/USD,0.44122,0.45313,0.43236,0.44167,343726.97107483225,778243.87229115
1657756800000,2022-07-14 00:00:00,ADA/USD,0.43804,0.44618,0.41687,0.44111,567842.4321213925,1287303.46653078
1657670400000,2022-07-13 00:00:00,ADA/USD,0.41669,0.44125,0.40258,0.43829,876951.5531269045,2000847.73352553
1657584000000,2022-07-12 00:00:00,ADA/USD,0.43444,0.44183,0.41425,0.41635,693611.1858428282,1665932.95506864
1657497600000,2022-07-11 00:00:00,ADA/USD,0.46237,0.46267,0.43146,0.43401,31403805.716168985,72357332.12637724
1657411200000,2022-07-10 00:00:00,ADA/USD,0.47789,0.47959,0.4552,0.4623,501529.86987709324,1084858.03564156
1657324800000,2022-07-09 00:00:00,ADA/USD,0.46551,0.4846,0.46501,0.47798,401795.12265151076,840610.74239824
1657238400000,2022-07-08 00:00:00,ADA/USD,0.47729,0.49264,0.45972,0.46623,702397.5836283028,1506547.37710637
1657152000000,2022-07-07 00:00:00,ADA/USD,0.4619,0.48202,0.4607,0.47672,467852.504244365,981398.94328823
1657065600000,2022-07-06 00:00:00,ADA/USD,0.45671,0.465,0.44641,0.4619,508053.2226408472,1099920.37809233
1656979200000,2022-07-05 00:00:00,ADA/USD,0.4694,0.4716,0.4442,0.45741,994175.3944536209,2173488.54299998
1656892800000,2022-07-04 00:00:00,ADA/USD,0.4558,0.47732,0.44336,0.46933,22175140.76471947,47248504.81477738
1656806400000,2022-07-03 00:00:00,ADA/USD,0.45531,0.4595,0.44317,0.45561,375291.8879253769,823713.01754873
1656720000000,2022-07-02 00:00:00,ADA/USD,0.449,0.46142,0.44078,0.45549,706298.7431690509,1550635.01540989
1656633600000,2022-07-01 00:00:00,ADA/USD,0.46012,0.4747,0.44207,0.44857,5860437.529012539,13064711.25802559
1656547200000,2022-06-30 00:00:00,ADA/USD,0.46561,0.46705,0.4351,0.45946,1516341.4385901713,3300268.66014489
1656460800000,2022-06-29 00:00:00,ADA/USD,0.46928,0.47697,0.45827,0.46561,7328857.628374687,15740335.53483535
1656374400000,2022-06-28 00:00:00,ADA/USD,0.48486,0.50212,0.4666,0.46928,13351311.701395161,28450630.11719051
1656288000000,2022-06-27 00:00:00,ADA/USD,0.49028,0.50868,0.4751,0.48466,3865850.088087164,7976416.63864805
1656201600000,2022-06-26 00:00:00,ADA/USD,0.4985,0.52544,0.48888,0.49016,1426651.4981287657,2910583.27511173
1656115200000,2022-06-25 00:00:00,ADA/USD,0.498,0.50765,0.4779,0.4986,672602.0668551329,1348981.2812979
1656028800000,2022-06-24 00:00:00,ADA/USD,0.47924,0.50954,0.476,0.49737,1250591.0522495934,2514407.89000059
1655942400000,2022-06-23 00:00:00,ADA/USD,0.45859,0.48218,0.45591,0.47942,710520.0092244612,1482040.81854003
1655856000000,2022-06-22 00:00:00,ADA/USD,0.48035,0.48035,0.45528,0.45797,1019541.6232592197,2226219.2354504
1655769600000,2022-06-21 00:00:00,ADA/USD,0.49098,0.5113,0.47382,0.48065,832624.6066419183,1732288.78943497
1655683200000,2022-06-20 00:00:00,ADA/USD,0.48411,0.50861,0.4612,0.49091,1081423.3049428775,2202895.245448
1655596800000,2022-06-19 00:00:00,ADA/USD,0.45499,0.48999,0.43546,0.48402,1236456.2696591092,2554556.15400006
1655510400000,2022-06-18 00:00:00,ADA/USD,0.48558,0.49401,0.4202,0.45481,1954709.5807635786,4297859.7233209
1655424000000,2022-06-17 00:00:00,ADA/USD,0.47628,0.50413,0.47188,0.48599,1970779.3961990562,4055185.07829185
1655337600000,2022-06-16 00:00:00,ADA/USD,0.53549,0.54691,0.46773,0.47567,1308065.8841781104,2749944.04561589
1655251200000,2022-06-15 00:00:00,ADA/USD,0.48275,0.5395,0.44846,0.53573,4045951.456357595,7552221.1867127
1655164800000,2022-06-14 00:00:00,ADA/USD,0.4641,0.51998,0.4372,0.4826,2723788.5811931323,5643987.94279555
1655078400000,2022-06-13 00:00:00,ADA/USD,0.49016,0.49839,0.43722,0.46466,3777948.596861697,8130565.5680749295
1654992000000,2022-06-12 00:00:00,ADA/USD,0.55455,0.56098,0.4886,0.49053,2700369.7387801195,5505004.25821075
1654905600000,2022-06-11 00:00:00,ADA/USD,0.57468,0.6177,0.54356,0.5537,2012331.284660413,3634334.99125955
1654819200000,2022-06-10 00:00:00,ADA/USD,0.63262,0.63681,0.57012,0.57354,1117807.2433503733,1948961.2639927
1654732800000,2022-06-09 00:00:00,ADA/USD,0.6409,0.65829,0.62641,0.63282,1437892.7236799276,2272198.60889341
1654646400000,2022-06-08 00:00:00,ADA/USD,0.61436,0.66985,0.60913,0.6409,4751136.331205951,7413225.66891239
1654560000000,2022-06-07 00:00:00,ADA/USD,0.60986,0.64502,0.57123,0.61368,3587685.96501951,5846183.62178906
1654473600000,2022-06-06 00:00:00,ADA/USD,0.5677,0.64635,0.56547,0.60963,2451308.422665941,4020977.35128839
1654387200000,2022-06-05 00:00:00,ADA/USD,0.56704,0.58132,0.55374,0.56804,475267.79157974606,836680.14854543
1654300800000,2022-06-04 00:00:00,ADA/USD,0.56016,0.57198,0.5452,0.56648,855584.6938489968,1510352.87009073
1654214400000,2022-06-03 00:00:00,ADA/USD,0.58798,0.60627,0.53914,0.56008,1200491.9746351587,2143429.4647821
1654128000000,2022-06-02 00:00:00,ADA/USD,0.5521,0.59818,0.54958,0.58776,3835336.8859047485,6525345.18494751
1654041600000,2022-06-01 00:00:00,ADA/USD,0.62654,0.63095,0.53693,0.5521,4651057.972737204,8424303.51881399
1653955200000,2022-05-31 00:00:00,ADA/USD,0.56926,0.68992,0.56789,0.62622,8078044.075108792,12899690.32466033
1653868800000,2022-05-30 00:00:00,ADA/USD,0.48203,0.57763,0.4772,0.56977,3927348.98334332,6892867.26809646
1653782400000,2022-05-29 00:00:00,ADA/USD,0.46466,0.4828,0.45581,0.48209,1561224.6196313922,3238450.53751663
1653696000000,2022-05-28 00:00:00,ADA/USD,0.45656,0.46952,0.448,0.46442,844931.9440486024,1819327.21254167
1653609600000,2022-05-27 00:00:00,ADA/USD,0.47866,0.48365,0.44496,0.45529,659183.3701858277,1447831.86581262
1653523200000,2022-05-26 00:00:00,ADA/USD,0.51454,0.52084,0.4626,0.479,1037676.946780952,2166340.18117109
1653436800000,2022-05-25 00:00:00,ADA/USD,0.52168,0.53198,0.50671,0.51397,397437.8299091102,773270.48253616
1653350400000,2022-05-24 00:00:00,ADA/USD,0.51302,0.52467,0.49373,0.52121,552444.0487427281,1059926.03507747
1653264000000,2022-05-23 00:00:00,ADA/USD,0.54092,0.55945,0.50395,0.51214,1935776.280396816,3779779.51418912
1653177600000,2022-05-22 00:00:00,ADA/USD,0.52834,0.54919,0.52142,0.54141,1180087.5727869528,2179656.0329269
1653091200000,2022-05-21 00:00:00,ADA/USD,0.51616,0.538,0.50831,0.52834,1091830.9137084954,2066530.85836487
1653004800000,2022-05-20 00:00:00,ADA/USD,0.53348,0.54506,0.50143,0.51599,1924557.7513800645,3729835.36770105
1652918400000,2022-05-19 00:00:00,ADA/USD,0.50618,0.54705,0.49222,0.53354,2643805.027922067,4955214.28181967
1652832000000,2022-05-18 00:00:00,ADA/USD,0.57768,0.58651,0.50228,0.50535,1377450.3070373388,2725735.2469325
1652745600000,2022-05-17 00:00:00,ADA/USD,0.55693,0.60042,0.55072,0.57733,2297841.5647393577,3980118.06893693
1652659200000,2022-05-16 00:00:00,ADA/USD,0.59784,0.61478,0.54425,0.55582,3275314.7900176216,5892761.667478
1652572800000,2022-05-15 00:00:00,ADA/USD,0.53764,0.5995,0.51489,0.59808,5827026.204747879,9742887.58150729
1652486400000,2022-05-14 00:00:00,ADA/USD,0.52896,0.55626,0.4886,0.53722,3501761.29811297,6518300.32037707
1652400000000,2022-05-13 00:00:00,ADA/USD,0.4738,0.60891,0.4695,0.52868,11494796.24299322,21742445.79517519
1652313600000,2022-05-12 00:00:00,ADA/USD,0.519,0.54988,0.4028,0.47421,3821596.935058431,8058870.40563976
1652227200000,2022-05-11 00:00:00,ADA/USD,0.62886,0.66365,0.47363,0.51813,9969766.689702686,19241824.81173197
1652140800000,2022-05-10 00:00:00,ADA/USD,0.60353,0.70071,0.58492,0.62775,3991967.0838741097,6359166.99940121
1652054400000,2022-05-09 00:00:00,ADA/USD,0.74116,0.755,0.59905,0.60269,8100384.277319156,13440382.74621971
1651968000000,2022-05-08 00:00:00,ADA/USD,0.76033,0.76704,0.72561,0.74096,1810144.4402613589,2442971.87467793
1651881600000,2022-05-07 00:00:00,ADA/USD,0.78372,0.78619,0.74686,0.76006,1172823.273481694,1543066.69668407
1651795200000,2022-05-06 00:00:00,ADA/USD,0.78879,0.79997,0.763,0.78398,2615980.2768257814,3336794.65908031
1651708800000,2022-05-05 00:00:00,ADA/USD,0.89916,0.90579,0.77143,0.78879,8296324.98218954,10517786.7140678
1651622400000,2022-05-04 00:00:00,ADA/USD,0.77054,0.899,0.76771,0.89857,4580864.461022909,5097949.47641576
1651536000000,2022-05-03 00:00:00,ADA/USD,0.7812,0.79977,0.7605,0.77067,1095269.8981087338,1421191.81765053
1651449600000,2022-05-02 00:00:00,ADA/USD,0.79002,0.79741,0.76403,0.7811,1879742.1863843412,2406532.05272608
1651363200000,2022-05-01 00:00:00,ADA/USD,0.75608,0.80063,0.74537,0.78929,3484616.1946362513,4414874.37397693
1651276800000,2022-04-30 00:00:00,ADA/USD,0.80513,0.81816,0.73571,0.7564,3220321.4581103325,4257431.85895073
1651190400000,2022-04-29 00:00:00,ADA/USD,0.844,0.84897,0.78958,0.80459,2680933.0697844313,3332048.70776971
1651104000000,2022-04-28 00:00:00,ADA/USD,0.84032,0.85238,0.82603,0.84349,1242628.9928189975,1473199.43664892
1651017600000,2022-04-27 00:00:00,ADA/USD,0.82608,0.85626,0.8185,0.83988,1741280.1613474924,2073248.75142579
1650931200000,2022-04-26 00:00:00,ADA/USD,0.89852,0.9042,0.81601,0.82628,1918194.1477113364,2321482.0009093
1650844800000,2022-04-25 00:00:00,ADA/USD,0.88616,0.90408,0.82764,0.89836,4061549.776227928,4521071.48161976
1650758400000,2022-04-24 00:00:00,ADA/USD,0.88702,0.89908,0.87746,0.88594,567110.2242040911,640122.60898491
1650672000000,2022-04-23 00:00:00,ADA/USD,0.90674,0.9122,0.88201,0.88682,438455.8361555652,494413.56324346
1650585600000,2022-04-22 00:00:00,ADA/USD,0.90954,0.9246,0.89195,0.9062,857032.3721382327,945743.07232204
1650499200000,2022-04-21 00:00:00,ADA/USD,0.93661,0.97061,0.89165,0.91024,1467364.7484857629,1612063.57497557
1650412800000,2022-04-20 00:00:00,ADA/USD,0.95292,0.97541,0.93063,0.9365,840122.7542104635,897087.83151144
1650326400000,2022-04-19 00:00:00,ADA/USD,0.93773,0.95779,0.92741,0.9529,845909.5946031738,887721.26624323
1650240000000,2022-04-18 00:00:00,ADA/USD,0.91334,0.939,0.87373,0.93683,2351385.9191840757,2509938.75002303
1650153600000,2022-04-17 00:00:00,ADA/USD,0.9516,0.96352,0.9126,0.91486,733738.4377488014,802022.64581335
1650067200000,2022-04-16 00:00:00,ADA/USD,0.95563,0.96293,0.93781,0.95143,666899.7920880876,700944.67495043
1649980800000,2022-04-15 00:00:00,ADA/USD,0.93177,0.9592,0.93027,0.95559,516523.5918308356,540528.4607738
1649894400000,2022-04-14 00:00:00,ADA/USD,0.97442,0.986,0.92308,0.93276,769751.4367011156,825240.61570084
1649808000000,2022-04-13 00:00:00,ADA/USD,0.95434,0.97951,0.93473,0.9752,1018176.5669730438,1044069.49033331
1649721600000,2022-04-12 00:00:00,ADA/USD,0.92032,0.98211,0.9162,0.95361,2067629.6790026005,2168213.08396787
1649635200000,2022-04-11 00:00:00,ADA/USD,1.027,1.0334,0.91757,0.91961,3508270.7852786924,3814955.01927849
1649548800000,2022-04-10 00:00:00,ADA/USD,1.0446,1.0703,1.0238,1.028,550290.8700465218,535302.40276899
1649462400000,2022-04-09 00:00:00,ADA/USD,1.024,1.0478,1.0212,1.0448,1062422.3816904323,1016866.7512351
1649376000000,2022-04-08 00:00:00,ADA/USD,1.0884,1.1004,1.0193,1.0254,1031070.2955875573,1005529.83770973
1649289600000,2022-04-07 00:00:00,ADA/USD,1.0537,1.1011,1.04,1.0896,1999030.1463100447,1834645.87583521
1649203200000,2022-04-06 00:00:00,ADA/USD,1.1701,1.1736,1.0472,1.0522,3364294.0940458807,3197390.31937453
1649116800000,2022-04-05 00:00:00,ADA/USD,1.2124,1.2187,1.164,1.1705,3793234.626192784,3240695.9642826
1649030400000,2022-04-04 00:00:00,ADA/USD,1.1844,1.2456,1.1607,1.2115,4874398.780624861,4023441.00753187
1648944000000,2022-04-03 00:00:00,ADA/USD,1.1565,1.1994,1.1433,1.1852,2136203.735794573,1802399.37208452
1648857600000,2022-04-02 00:00:00,ADA/USD,1.1646,1.1948,1.1477,1.1554,2823082.389970514,2443380.98491476
1648771200000,2022-04-01 00:00:00,ADA/USD,1.1412,1.1757,1.1047,1.1653,1331895.785627783,1142963.85963081
1648684800000,2022-03-31 00:00:00,ADA/USD,1.1884,1.227,1.1335,1.1431,4540734.559203957,3972298.62584547
1648598400000,2022-03-30 00:00:00,ADA/USD,1.1906,1.2185,1.162,1.1898,1179990.1248643722,991755.02173842
1648512000000,2022-03-29 00:00:00,ADA/USD,1.1686,1.2424,1.1683,1.191,2490222.070833553,2090866.55821457
1648425600000,2022-03-28 00:00:00,ADA/USD,1.1831,1.2443,1.1565,1.1693,4787118.659985418,4094003.81423537
1648339200000,2022-03-27 00:00:00,ADA/USD,1.1522,1.1859,1.1045,1.1837,1950596.5067916843,1647880.80323704
1648252800000,2022-03-26 00:00:00,ADA/USD,1.0969,1.1588,1.0803,1.1531,1631815.5742421197,1415155.29810261
1648166400000,2022-03-25 00:00:00,ADA/USD,1.1307,1.1666,1.0726,1.097,1847537.4214116165,1684172.67220749
1648080000000,2022-03-24 00:00:00,ADA/USD,1.1081,1.1896,1.0779,1.1307,5164389.664142134,4567426.96041579
1647993600000,2022-03-23 00:00:00,ADA/USD,0.97484,1.109,0.95752,1.1064,4610932.727735909,4167509.69607367
1647907200000,2022-03-22 00:00:00,ADA/USD,0.91753,0.98782,0.90712,0.9745,3526963.6304550916,3619254.62335053
1647820800000,2022-03-21 00:00:00,ADA/USD,0.87951,0.92983,0.86333,0.91826,1848663.7956493765,2013224.78998255
1647734400000,2022-03-20 00:00:00,ADA/USD,0.9027,0.91536,0.86413,0.87785,1155660.1260899338,1316466.51032629
1647648000000,2022-03-19 00:00:00,ADA/USD,0.85188,0.91536,0.8507,0.90339,2208443.8253980204,2444618.40998685
1647561600000,2022-03-18 00:00:00,ADA/USD,0.83615,0.85999,0.82123,0.85231,1022890.9159452866,1200139.52194071
1647475200000,2022-03-17 00:00:00,ADA/USD,0.839,0.85795,0.82862,0.83685,1303467.2495643354,1557587.67946984
1647388800000,2022-03-16 00:00:00,ADA/USD,0.80012,0.84,0.79468,0.839,1623307.9026290975,1934812.75641132
1647302400000,2022-03-15 00:00:00,ADA/USD,0.8045,0.81801,0.78311,0.79985,1208497.3497795616,1510904.98190856
1647216000000,2022-03-14 00:00:00,ADA/USD,0.7867,0.81303,0.77612,0.80381,1318225.779515656,1639971.85841885
1647129600000,2022-03-13 00:00:00,ADA/USD,0.78989,0.821,0.78034,0.78717,878632.0072312626,1116190.92093355
1647043200000,2022-03-12 00:00:00,ADA/USD,0.78868,0.80225,0.78658,0.7891,715846.8770475204,907168.77081171
1646956800000,2022-03-11 00:00:00,ADA/USD,0.80698,0.81929,0.78221,0.78851,1369517.1235161643,1736841.79467117
1646870400000,2022-03-10 00:00:00,ADA/USD,0.84991,0.85456,0.78656,0.80665,2528250.2210865384,3134259.2463727
1646784000000,2022-03-09 00:00:00,ADA/USD,0.80226,0.86363,0.79991,0.84915,1522912.501829801,1793455.22208067
1646697600000,2022-03-08 00:00:00,ADA/USD,0.79336,0.8213,0.78832,0.80176,1476106.4963104962,1841082.73836372
1646611200000,2022-03-07 00:00:00,ADA/USD,0.82301,0.8475,0.77787,0.7936,1712766.95928183,2158224.49506279
1646524800000,2022-03-06 00:00:00,ADA/USD,0.86528,0.87189,0.81928,0.823,852439.0290815524,1035770.38770541
1646438400000,2022-03-05 00:00:00,ADA/USD,0.84513,0.88373,0.81875,0.86509,1121873.231325562,1296828.34309212
1646352000000,2022-03-04 00:00:00,ADA/USD,0.90308,0.90349,0.82712,0.84451,1150210.1952935106,1361985.28767393
1646265600000,2022-03-03 00:00:00,ADA/USD,0.93842,0.9454,0.88481,0.90308,1525734.1267435052,1689478.37040296
1646179200000,2022-03-02 00:00:00,ADA/USD,0.96333,0.9778,0.92817,0.9396,1538495.7959643044,1637394.41886367
1646092800000,2022-03-01 00:00:00,ADA/USD,0.96466,1.0118,0.9405,0.96347,2127689.7453132644,2208361.17918904
1646006400000,2022-02-28 00:00:00,ADA/USD,0.85665,0.96996,0.8436,0.96435,6334789.170498003,6568973.06009022
1645920000000,2022-02-27 00:00:00,ADA/USD,0.88741,0.91622,0.83344,0.85685,1883831.9076192763,2198555.0652031
1645833600000,2022-02-26 00:00:00,ADA/USD,0.8997,0.93123,0.88251,0.8874,1643678.7386633046,1852241.08481328
1645747200000,2022-02-25 00:00:00,ADA/USD,0.85472,0.9093,0.82434,0.89924,2221272.085958302,2470166.01347616
1645660800000,2022-02-24 00:00:00,ADA/USD,0.86602,0.89993,0.7479,0.85458,4417135.74865435,5168779.69137395
1645574400000,2022-02-23 00:00:00,ADA/USD,0.88891,0.96196,0.86458,0.86589,5106320.997086546,5897193.63555018
1645488000000,2022-02-22 00:00:00,ADA/USD,0.85904,0.89721,0.81411,0.88859,5239142.999347568,5896018.41045653
1645401600000,2022-02-21 00:00:00,ADA/USD,0.9322,0.99385,0.8534,0.85757,3244646.811231521,3783535.81775426
1645315200000,2022-02-20 00:00:00,ADA/USD,0.99778,0.99836,0.92,0.932,2345714.9181953846,2516861.50020964
1645228800000,2022-02-19 00:00:00,ADA/USD,0.99592,1.0192,0.97383,0.99792,2582481.4303985685,2587864.18790942
1645142400000,2022-02-18 00:00:00,ADA/USD,1.0203,1.0435,0.985,0.9963,2402347.7255614297,2411269.4224244
1645056000000,2022-02-17 00:00:00,ADA/USD,1.084,1.0942,1.0086,1.0202,2384128.526682562,2336922.68837734
1644969600000,2022-02-16 00:00:00,ADA/USD,1.1083,1.1122,1.0663,1.0832,2300275.1442151535,2123592.26755461
1644883200000,2022-02-15 00:00:00,ADA/USD,1.0506,1.1146,1.0506,1.1082,3157533.273803657,2849244.96824008
1644796800000,2022-02-14 00:00:00,ADA/USD,1.0436,1.0552,1.0187,1.0506,2761734.7931752,2628721.48598439
1644710400000,2022-02-13 00:00:00,ADA/USD,1.0591,1.0762,1.0336,1.0429,2779126.3957444844,2664806.20936282
1644624000000,2022-02-12 00:00:00,ADA/USD,1.0797,1.0931,1.03,1.0585,3078537.768197999,2908396.56891639
1644537600000,2022-02-11 00:00:00,ADA/USD,1.1512,1.1658,1.0686,1.0816,2494060.107905939,2305898.76840416
1644451200000,2022-02-10 00:00:00,ADA/USD,1.1948,1.2236,1.1445,1.1514,2288378.246510124,1987474.59311284
1644364800000,2022-02-09 00:00:00,ADA/USD,1.176,1.2156,1.1529,1.1957,2075352.9544302975,1735680.31649268
1644278400000,2022-02-08 00:00:00,ADA/USD,1.1994,1.2632,1.1341,1.176,4132983.8472374957,3514442.04697066
1644192000000,2022-02-07 00:00:00,ADA/USD,1.1437,1.2099,1.1268,1.1992,4107104.288766344,3424870.15407467
1644105600000,2022-02-06 00:00:00,ADA/USD,1.1262,1.1514,1.0977,1.1439,1761796.9195662157,1540166.90232207
1644019200000,2022-02-05 00:00:00,ADA/USD,1.1383,1.1798,1.0976,1.1262,2469109.600042853,2192425.50172514
1643932800000,2022-02-04 00:00:00,ADA/USD,1.0611,1.1399,1.0465,1.1399,2182800.576216807,1914905.32170963
1643846400000,2022-02-03 00:00:00,ADA/USD,1.028,1.0618,1.0174,1.0602,1786230.1382808746,1684804.88424908
